StockCode,StockName_KR,MarketCap,ClosingPrice,DailyVolume,VolumeSpike,TrendArrow,MA20,MA60,RSI(14),MACD,MACD_Signal,Volatility(ATR),OBV,PearlScore,PearlScore_Normalized,PearlScore_Stars,PearlScore_Status
462870,시프트업,,30550.0,26644,0.29,↓,33165.0,31825.83,28.92,-514.74,-23.21,1732.14,-5092998,0.16,8.0,★☆☆☆☆,OK
008770,호텔신라,,47600.0,135296,0.52,↑,48632.5,54693.33,40.93,-1606.84,-1692.3,2839.29,41928417,0.48,24.0,★★☆☆☆,OK
457190,이수스페셜티케미컬,,57400.0,56191,0.44,↑,62185.0,83858.33,37.69,-5999.51,-6709.38,4457.14,178931929,0.37,18.5,★☆☆☆☆,OK
103140,풍산,,64000.0,123064,1.16,↑,64060.0,75878.33,42.59,-2297.34,-3257.68,3942.86,95946680,1.12,56.0,★★★☆☆,OK
073240,금호타이어,,6160.0,1476842,0.17,↓,6033.25,5327.67,50.0,294.24,342.52,772.14,254789311,0.21,10.5,★☆☆☆☆,OK
395400,SK리츠,,5660.0,300556,1.3,↑,5658.5,5720.92,40.17,-29.02,-16.58,255.71,33201847,1.2,60.0,★★★☆☆,OK
000120,CJ대한통운,,75000.0,52027,1.04,↑,74290.0,82988.33,46.43,-1605.9,-2453.13,3000.0,-2601219,1.3,65.0,★★★★☆,OK
112610,씨에스윈드,,40050.0,454914,0.82,↓,41187.5,47730.83,46.75,-1107.67,-1632.65,2667.86,40643152,0.86,43.0,★★★☆☆,OK
000155,두산우,,418000.0,4726,0.52,↑,443925.0,554675.0,41.32,-33625.65,-37235.25,39464.29,10734597,0.47,23.5,★★☆☆☆,OK
00680K,미래에셋증권2우B,,12130.0,110630,0.21,↓,13040.0,15664.83,34.39,-742.1,-797.37,885.71,74066733,0.16,8.0,★☆☆☆☆,OK
023590,다우기술,,38150.0,43469,0.84,↑,36540.0,39761.67,50.0,-115.62,-632.96,2025.0,77677531,1.12,56.0,★★★☆☆,OK
001740,SK네트웍스,,7810.0,728817,0.33,↑,8557.5,9331.5,34.87,-630.16,-593.05,569.29,454831670,0.21,10.5,★☆☆☆☆,OK
006040,동원산업,,35150.0,17951,0.34,↑,33840.0,34690.83,56.71,182.91,-38.6,1467.86,3032948,0.45,22.5,★★☆☆☆,OK
120110,코오롱인더,,54300.0,111371,0.59,↑,55730.0,69301.67,44.24,-3548.49,-4149.77,4078.57,39743552,0.58,29.0,★★☆☆☆,OK
001800,오리온홀딩스,,25950.0,55610,0.63,↑,25585.0,25317.5,52.21,109.75,122.1,1217.86,200677,0.81,40.5,★★☆☆☆,OK
011210,현대위아,,56000.0,85357,0.83,↓,60340.0,74708.33,33.59,-4168.81,-4589.12,3600.0,37287411,0.63,31.5,★★☆☆☆,OK
020150,롯데에너지머티리얼즈,,29400.0,218979,1.08,↓,35030.0,50886.67,35.04,-4875.81,-5125.13,2953.57,119558194,0.83,41.5,★★★☆☆,OK
281820,케이씨텍,,76500.0,114544,0.36,↓,95445.0,80280.0,38.54,-375.46,2883.08,11878.57,42430206,0.24,12.0,★☆☆☆☆,OK
322000,HD현대에너지솔루션,,134800.0,696718,1.58,↓,127755.0,160136.67,55.46,-234.59,-6014.74,21453.57,139735995,1.7,85.0,★★★★★,OK
069620,대웅제약,,128300.0,19916,0.41,↑,125430.0,128533.33,43.78,-75.75,-415.55,7564.29,52386944,0.47,23.5,★★☆☆☆,OK
020560,아시아나항공,,7110.0,186772,1.31,↑,7219.5,7203.0,34.65,-106.74,-74.28,335.0,240776734,0.87,43.5,★★★☆☆,OK
001120,LX인터내셔널,,37700.0,53431,0.52,↓,37347.5,41018.33,48.59,-233.52,-640.31,1596.43,82948209,0.68,34.0,★★☆☆☆,OK
097230,HJ중공업,,16160.0,439798,0.67,↑,17193.5,21256.17,35.0,-1522.29,-1638.23,1332.86,308107420,0.52,26.0,★★☆☆☆,OK
089860,롯데렌탈,,40000.0,49623,0.55,↑,34125.0,32095.83,89.67,2402.21,1653.0,1760.71,-4248939,0.17,8.5,★☆☆☆☆,OK
006280,녹십자,,123800.0,46215,1.05,↑,122050.0,128940.0,52.49,-1329.5,-2020.23,4932.14,26934390,1.34,67.0,★★★★☆,OK
298020,효성티앤씨,,324500.0,20160,0.95,↑,288775.0,354875.0,67.87,-1651.76,-10967.92,19928.57,4806366,0.81,40.5,★★☆☆☆,OK
294870,IPARK현대산업개발,,20950.0,266774,1.18,↑,18752.5,20223.17,59.93,197.49,-228.54,1091.43,4746968,1.44,72.0,★★★★☆,OK
229640,LS에코에너지,,44750.0,74728,0.61,↓,47487.5,64267.5,42.82,-3743.22,-4626.19,4478.57,486376178,0.57,28.5,★★☆☆☆,OK
415640,KB발해인프라,,10750.0,62018,0.48,↓,10630.0,10151.5,52.0,183.87,210.19,555.0,4306483,0.61,30.5,★★☆☆☆,OK
009155,삼성전기우,,454000.0,22422,0.36,↓,566875.0,555908.33,29.19,-48474.94,-35798.13,61392.86,6316178,0.19,9.5,★☆☆☆☆,OK
007810,코리아써키트,,56600.0,151056,0.48,↓,72265.0,96055.0,33.51,-10818.85,-10247.9,8042.86,205573199,0.28,14.0,★☆☆☆☆,OK
181710,NHN,,40100.0,277620,2.0,↑,36952.5,39345.83,59.51,-279.48,-628.11,2614.29,10863795,2.43,100.0,★★★★★,OK
001430,세아베스틸지주,,36200.0,136191,0.96,↑,32717.5,48728.33,59.69,-2335.15,-3784.89,2371.43,71181996,1.02,51.0,★★★☆☆,OK
082640,동양생명,,8280.0,398935,4.15,↑,7595.5,7680.0,65.45,65.57,13.04,413.57,73666051,4.37,100.0,★★★★★,OK
012630,HDC,,21600.0,40678,0.57,↑,20885.5,22147.5,54.01,98.07,-205.23,1304.29,16523749,0.69,34.5,★★☆☆☆,OK
192080,더블유게임즈,,61200.0,49734,0.79,↑,62455.0,63848.33,36.17,-1156.39,-1058.0,3342.86,9549999,0.54,27.0,★★☆☆☆,OK
003540,대신증권,,26000.0,55366,0.65,↑,26837.5,30608.33,31.77,-1036.1,-1132.67,1278.57,29840871,0.47,23.5,★★☆☆☆,OK
004000,롯데정밀화학,,46200.0,38202,0.63,→,45192.5,50630.0,54.78,-422.55,-907.38,2064.29,23948953,0.76,38.0,★★☆☆☆,OK
007310,오뚜기,,317500.0,4545,0.95,↑,313550.0,329291.67,50.31,-2362.78,-3881.07,12035.71,-490554,1.27,63.5,★★★★☆,OK
000815,삼성화재우,,395000.0,10806,0.88,↑,399000.0,396366.67,41.51,-3203.52,-2534.92,16071.43,1255160,0.7,35.0,★★☆☆☆,OK
017960,한국카본,,22700.0,333995,1.14,↓,24335.0,32446.67,35.96,-2133.71,-2461.66,1653.57,190799509,0.92,46.0,★★★☆☆,OK
361610,SK아이이테크놀로지,,14240.0,103095,0.58,↑,14943.5,18664.5,41.19,-1034.46,-1163.56,912.86,9113708,0.54,27.0,★★☆☆☆,OK
005070,코스모신소재,,35100.0,81204,0.62,↓,37835.0,46112.5,39.66,-2075.76,-2227.11,2828.57,413658287,0.55,27.5,★★☆☆☆,OK
003570,SNT다이내믹스,,33600.0,49146,0.73,↑,34375.0,42083.33,44.3,-1759.07,-2166.85,2400.0,69886155,0.72,36.0,★★☆☆☆,OK
030610,교보증권,,9780.0,31423,0.62,↑,9780.0,11340.5,40.56,-301.57,-385.0,555.71,26409454,0.57,28.5,★★☆☆☆,OK
006340,대원전선,,13980.0,15503261,0.99,↑,11975.5,12551.67,54.08,557.79,272.04,1617.14,4850556525,1.3,65.0,★★★★☆,OK
000080,하이트진로,,15290.0,74753,0.62,↑,14937.5,15804.33,54.11,-133.87,-223.63,465.71,29248634,0.77,38.5,★★☆☆☆,OK
093370,후성,,9970.0,2097712,0.47,↓,12956.5,13869.67,37.41,-1316.11,-1025.91,1388.57,1113526300,0.31,15.5,★☆☆☆☆,OK
300720,한일시멘트,,14180.0,43381,0.37,↑,14142.0,14792.83,51.11,-109.79,-140.61,512.14,41904092,0.49,24.5,★★☆☆☆,OK
330590,롯데리츠,,3640.0,158313,0.84,↑,3535.5,3753.08,53.12,-41.25,-66.9,143.21,-19074789,1.06,53.0,★★★☆☆,OK
066575,LG전자우,,62100.0,68319,0.62,↓,67605.0,75098.33,40.05,-3233.69,-3031.5,4900.0,40123164,0.46,23.0,★★☆☆☆,OK
003240,태광산업,,895000.0,2244,0.84,↑,852550.0,941266.67,58.33,-7415.86,-18196.24,52357.14,43037,0.93,46.5,★★★☆☆,OK
000210,DL,,48450.0,82462,0.84,→,45987.5,52688.33,56.76,-275.73,-1171.95,3128.57,-2213945,0.96,48.0,★★★☆☆,OK
077970,STX엔진,,24550.0,192799,0.99,↓,26217.5,36955.0,37.74,-2376.31,-2819.85,2217.86,179914711,0.82,41.0,★★★☆☆,OK
003090,대웅,,16970.0,26994,0.41,↑,17042.0,18597.17,44.67,-405.62,-475.74,835.0,189231978,0.42,21.0,★★☆☆☆,OK
034230,파라다이스,,10330.0,467228,0.52,↑,11962.5,13786.5,26.69,-1108.81,-975.6,702.14,136384816,0.26,13.0,★☆☆☆☆,OK
032350,롯데관광개발,,11950.0,572064,0.79,↑,13540.5,16782.67,27.7,-1392.03,-1303.17,1028.57,62081886,0.4,20.0,★☆☆☆☆,OK
280360,롯데웰푸드,,103500.0,27725,1.52,↑,101830.0,108116.67,48.78,-603.29,-985.27,4221.43,-173509,1.99,99.5,★★★★★,OK
185750,종근당,,68600.0,12045,0.52,↑,68315.0,73863.33,47.93,-1122.51,-1436.65,2542.86,40792864,0.67,33.5,★★☆☆☆,OK
009450,경동나비엔,,64200.0,12416,0.39,↑,63210.0,67748.33,50.37,-571.96,-1046.03,2657.14,9758268,0.52,26.0,★★☆☆☆,OK
005300,롯데칠성,,100900.0,12229,0.65,↑,99480.0,106678.33,50.79,-1286.97,-1807.91,3250.0,127471,0.87,43.5,★★★☆☆,OK
051915,LG화학우,,120500.0,10489,0.48,↑,124860.0,152815.0,39.35,-8098.03,-9134.53,6171.43,2886509,0.43,21.5,★★☆☆☆,OK
100090,SK오션플랜트,,14830.0,4283150,1.61,↓,14622.5,17163.83,48.88,-225.37,-683.04,1686.43,318212274,1.98,99.0,★★★★★,OK
003530,한화투자증권,,4310.0,736213,0.69,→,4591.5,5859.33,36.31,-333.85,-366.45,290.0,1716483460,0.56,28.0,★★☆☆☆,OK
192400,쿠쿠홀딩스,,25900.0,20158,1.47,↑,25617.5,26050.83,48.68,81.84,0.62,807.14,-2714075,1.94,97.0,★★★★★,OK
006120,SK디스커버리,,51900.0,15327,0.33,↓,51330.0,50770.83,53.45,970.74,875.91,3557.14,53381101,0.46,23.0,★★☆☆☆,OK
009240,한샘,,38700.0,47648,1.01,↑,35122.5,34565.83,78.48,1087.77,668.0,1239.29,-4085018,0.67,33.5,★★☆☆☆,OK
451800,한화리츠,,4815.0,116284,1.1,↑,4731.5,4948.5,47.94,-16.03,-42.91,232.86,14985908,1.41,70.5,★★★★☆,OK
195870,해성디에스,,52900.0,134289,0.62,↑,57720.0,73063.33,43.95,-5279.25,-5338.1,6403.57,62516129,0.58,29.0,★★☆☆☆,OK
003470,유안타증권,,4495.0,256815,0.59,↑,4485.75,5173.92,42.05,-113.16,-147.99,228.57,376689827,0.66,33.0,★★☆☆☆,OK
001820,삼화콘덴서,,82500.0,225852,0.34,↓,104215.0,106356.67,32.68,-11024.0,-8600.92,10764.29,113625842,0.2,10.0,★☆☆☆☆,OK
071055,한국금융지주우,,147400.0,7310,0.38,→,152310.0,162458.33,36.68,-3155.36,-2915.94,8878.57,6072963,0.26,13.0,★☆☆☆☆,OK
030190,NICE평가정보,,14450.0,18819,0.24,→,14020.5,14237.83,52.47,94.87,-12.23,502.86,42543441,0.35,17.5,★☆☆☆☆,OK
365550,ESR켄달스퀘어리츠,,3355.0,324823,0.92,↑,3300.5,3741.5,51.32,-99.87,-129.65,138.57,2763826,1.2,60.0,★★★☆☆,OK
079160,CJ CGV,,5000.0,743661,1.73,↑,4483.5,4603.0,67.8,53.47,-13.95,204.29,5265750,1.71,85.5,★★★★★,OK
137310,에스디바이오센서,,6250.0,70211,0.64,↑,6308.0,7119.17,43.18,-217.67,-249.23,285.0,30906391,0.63,31.5,★★☆☆☆,OK
214320,이노션,,19270.0,60646,0.72,↑,18610.5,19511.83,56.92,-66.57,-206.46,522.14,6571099,0.85,42.5,★★★☆☆,OK
499790,GS피앤엘,,37950.0,37765,0.27,↓,39540.0,44609.17,45.81,-1068.33,-1056.64,2844.64,1005101,0.23,11.5,★☆☆☆☆,OK
071320,지역난방공사,,65900.0,7706,0.61,↑,65995.0,69703.33,39.25,-1013.73,-1207.66,2321.43,3285742,0.56,28.0,★★☆☆☆,OK
036530,SNT홀딩스,,48750.0,8124,0.45,↓,50095.0,52023.33,37.23,-335.63,-322.06,2457.14,4586799,0.32,16.0,★☆☆☆☆,OK
298050,HS효성첨단소재,,161200.0,27987,2.05,↑,153410.0,194676.67,51.94,-8421.99,-11618.1,7792.86,12440020,2.63,100.0,★★★★★,OK
004490,세방전지,,52400.0,32706,0.77,↓,53200.0,56463.33,50.39,-491.32,-610.32,2385.71,17193908,0.88,44.0,★★★☆☆,OK
064960,SNT모티브,,27000.0,78034,1.36,↑,26220.0,29354.17,49.74,-562.72,-838.31,1239.29,6540524,1.81,90.5,★★★★★,OK
248070,솔루엠,,14470.0,111048,0.87,↓,14999.5,17929.0,40.08,-790.96,-890.9,739.29,68090831,0.8,40.0,★★☆☆☆,OK
003850,보령,,8200.0,65379,0.62,↑,8269.5,8852.33,45.83,-151.37,-178.74,303.57,210200001,0.66,33.0,★★☆☆☆,OK
285130,SK케미칼,,40050.0,51618,0.94,↑,40225.0,44457.5,38.33,-930.79,-1202.1,2053.57,91879970,0.82,41.0,★★★☆☆,OK
002350,넥센타이어,,6820.0,41672,0.6,↓,6824.0,6886.0,47.19,-0.83,-15.85,277.86,51596607,0.65,32.5,★★☆☆☆,OK
000370,한화손해보험,,5870.0,232297,0.67,↑,5828.0,6316.0,49.03,-117.94,-146.87,352.14,239552549,0.87,43.5,★★★☆☆,OK
075580,세진중공업,,11770.0,291128,1.02,↓,12251.0,14867.67,39.37,-674.91,-817.9,1045.71,209953137,0.89,44.5,★★★☆☆,OK
456040,OCI,,72200.0,75917,1.19,↓,88320.0,107936.67,31.49,-5972.61,-5350.31,7575.0,2221163,0.68,34.0,★★☆☆☆,OK
093050,LF,,22600.0,12488,0.56,↑,22622.5,22990.0,37.62,-81.55,-92.18,1107.14,9566460,0.48,24.0,★★☆☆☆,OK
002960,한국쉘석유,,508000.0,1674,0.89,↑,496050.0,497400.0,56.41,4663.84,2813.97,18321.43,151646,1.2,60.0,★★★☆☆,OK
000400,롯데손해보험,,2125.0,1011215,0.61,↓,2210.0,2069.62,51.26,72.96,84.37,227.71,311227862,0.64,32.0,★★☆☆☆,OK
293940,신한알파리츠,,5330.0,184395,0.97,↑,5210.5,5384.17,63.79,-19.46,-41.7,122.86,54624,0.96,48.0,★★★☆☆,OK
000670,영풍,,34950.0,33818,1.14,↑,36970.0,48151.67,33.99,-2871.23,-3277.1,2182.14,1732054,0.88,44.0,★★★☆☆,OK
00088K,한화3우B,,33550.0,47817,1.17,↑,33695.0,41362.5,36.73,-2065.41,-2523.21,2487.5,19942782,0.96,48.0,★★★☆☆,OK
005690,파미셀,,10700.0,342047,0.57,↓,11624.0,14337.33,39.84,-800.48,-837.95,761.43,1460104323,0.51,25.5,★★☆☆☆,OK
317450,명인제약,,42800.0,8357,0.59,↑,42320.0,46023.33,45.33,-709.38,-920.16,1635.71,-3714341,0.72,36.0,★★☆☆☆,OK
005090,SGC에너지,,43550.0,258839,2.22,↓,41552.5,48545.0,51.64,-392.0,-1713.58,5142.86,5174853,2.69,100.0,★★★★★,OK
025540,한국단자,,63200.0,18501,0.95,↑,65945.0,75228.33,29.52,-2804.79,-2996.74,2664.29,5908815,0.65,32.5,★★☆☆☆,OK
001570,금양,,9900.0,0,,→,9900.0,9900.0,,-0.0,-0.0,9900.0,933913040,,,☆☆☆☆☆,Data Missing
006650,대한유화,,97000.0,18017,0.75,↓,105410.0,126773.33,31.27,-6370.55,-6605.68,6114.29,6896138,0.53,26.5,★★☆☆☆,OK
005180,빙그레,,67200.0,14207,0.68,↑,65600.0,68843.33,58.1,-498.0,-836.77,1700.0,669014,0.78,39.0,★★☆☆☆,OK
001680,대상,,17920.0,69342,1.1,↑,17423.0,18467.67,56.88,-118.47,-235.44,584.29,12499273,1.29,64.5,★★★★☆,OK
453340,현대그린푸드,,18590.0,26053,0.56,↑,17881.0,17514.5,64.18,352.93,301.86,717.14,1243528,0.62,31.0,★★☆☆☆,OK
069260,TKG휴켐스,,15170.0,47480,0.63,→,15490.5,16430.5,41.91,-258.82,-269.04,443.57,45128272,0.62,31.0,★★☆☆☆,OK
006380,카프로,,3660.0,0,,→,3660.0,3660.0,,-0.0,-0.0,3660.0,37879140,,,☆☆☆☆☆,Data Missing
017940,E1,,89900.0,11261,1.13,→,85525.0,89026.67,58.51,1477.5,413.85,3850.0,3465309,1.44,72.0,★★★★☆,OK
383800,LX홀딩스,,7870.0,44511,0.55,↑,7619.5,8212.17,52.8,-28.8,-99.13,258.57,-10244279,0.7,35.0,★★☆☆☆,OK
108320,LX세미콘,,38000.0,65022,0.75,↓,39125.0,48941.67,47.56,-2141.59,-2613.17,2532.14,24862836,0.8,40.0,★★☆☆☆,OK
268280,미원에스씨,,120000.0,1706,0.48,↑,109205.0,107203.33,73.84,3572.91,2097.26,5107.14,503654,0.39,19.5,★☆☆☆☆,OK
114090,GKL,,9700.0,101475,0.44,↑,9991.5,11041.0,38.65,-441.68,-443.72,420.71,23155405,0.39,19.5,★☆☆☆☆,OK
002840,미원상사,,125900.0,3044,0.54,↑,123025.0,126011.67,57.08,498.1,16.33,5700.0,479684,0.62,31.0,★★☆☆☆,OK
094800,맵스리얼티,,6280.0,30709,0.51,↑,5909.0,5883.5,76.42,135.27,97.31,266.43,11900289,0.37,18.5,★☆☆☆☆,OK
003160,디아이,,20950.0,194113,0.73,↑,22282.0,27060.67,39.08,-1786.24,-1837.57,1735.71,412534135,0.63,31.5,★★☆☆☆,OK
005880,대한해운,,1806.0,2331393,0.71,↓,1868.5,2128.8,41.53,-52.72,-62.92,110.14,2416670793,0.67,33.5,★★☆☆☆,OK
014820,동원시스템즈,,20100.0,37116,0.61,↑,19493.0,21635.33,59.01,-285.86,-453.47,835.0,15045197,0.67,33.5,★★☆☆☆,OK
000640,동아쏘시오홀딩스,,88000.0,35417,1.99,↑,81980.0,86383.33,59.5,-335.15,-1007.43,4328.57,2345042,2.46,100.0,★★★★★,OK
003620,KG모빌리티,,2830.0,316150,0.68,↑,2836.25,3283.83,47.55,-82.89,-106.74,130.57,588626410,0.74,37.0,★★☆☆☆,OK
010780,아이에스동서,,18900.0,52102,0.69,↑,20329.5,24417.33,24.43,-1520.38,-1599.24,1069.29,22713073,0.38,19.0,★☆☆☆☆,OK
178920,PI첨단소재,,19080.0,55640,0.91,↑,18855.0,22930.67,48.88,-887.84,-1124.23,1213.57,50074202,1.17,58.5,★★★☆☆,OK
001060,JW중외제약,,24000.0,14662,0.4,↑,24590.0,26984.17,41.67,-725.58,-815.01,1155.36,100720662,0.38,19.0,★☆☆☆☆,OK
001270,부국증권,,54000.0,1235,0.24,↑,55145.0,61493.33,33.02,-1723.82,-1928.19,2964.29,12763198,0.18,9.0,★☆☆☆☆,OK
00104K,CJ4우(전환),,131800.0,5923,0.6,↑,139590.0,158185.0,28.29,-7399.88,-7412.29,6792.86,844981,0.39,19.5,★☆☆☆☆,OK
007700,F&F홀딩스,,14040.0,26615,1.07,↑,14750.5,16565.33,30.08,-601.3,-581.49,701.79,38373252,0.61,30.5,★★☆☆☆,OK
003300,한일홀딩스,,17840.0,23891,1.39,↑,16886.5,16886.17,55.09,215.83,94.23,771.43,2392852,1.91,95.5,★★★★★,OK
090460,비에이치,,16250.0,201345,0.64,↓,18467.0,26191.17,37.44,-2155.86,-2323.94,1463.21,247677418,0.53,26.5,★★☆☆☆,OK
100840,SNT에너지,,26200.0,73955,0.65,↑,26185.0,36549.17,48.89,-1981.89,-2685.23,2042.86,79517422,0.83,41.5,★★★☆☆,OK
016380,KG스틸,,5190.0,140166,0.54,↑,5178.5,5865.17,47.13,-123.77,-162.58,172.14,143722959,0.69,34.5,★★☆☆☆,OK
448730,삼성FN리츠,,5570.0,41414,0.96,↑,5470.0,5447.08,47.71,26.53,12.46,188.57,8531424,1.42,71.0,★★★★☆,OK
033240,자화전자,,24000.0,34133,0.37,↓,25962.5,35847.5,38.7,-2337.78,-2679.13,2000.0,88524219,0.32,16.0,★☆☆☆☆,OK
058650,세아홀딩스,,120100.0,1012,0.48,↑,115990.0,133856.67,63.99,-2446.66,-3931.27,4992.86,713859,0.46,23.0,★★☆☆☆,OK
001530,DI동일,,24400.0,21651,0.7,↑,23165.0,24794.17,63.83,136.9,-81.89,1339.29,9876585,0.67,33.5,★★☆☆☆,OK
009410,태영건설,,1693.0,253678,0.79,↑,1654.35,1728.63,47.87,-12.16,-24.75,68.36,85198446,1.02,51.0,★★★☆☆,OK
284740,쿠쿠홈시스,,22150.0,5835,0.57,↑,21467.5,22374.17,51.25,-141.15,-259.85,678.57,777332,0.75,37.5,★★☆☆☆,OK
005810,풍산홀딩스,,34600.0,27045,0.93,↑,34085.0,37892.5,46.34,-740.84,-1051.37,1350.0,19420662,1.16,58.0,★★★☆☆,OK
001510,SK증권,,2155.0,1456613,0.59,↓,2334.5,3278.75,33.71,-218.15,-242.6,159.29,2740317730,0.44,22.0,★★☆☆☆,OK
001500,현대차증권,,7970.0,47294,0.38,↑,8122.0,9411.33,39.87,-291.61,-344.83,383.57,22643295,0.35,17.5,★☆☆☆☆,OK
006110,삼아알미늄,,32400.0,93044,0.61,↓,36270.0,58497.5,41.98,-5366.41,-6268.59,4335.71,258829795,0.54,27.0,★★☆☆☆,OK
336370,솔루스첨단소재,,6990.0,165192,0.96,↓,7715.0,10156.33,35.44,-778.13,-827.83,519.29,333724239,0.76,38.0,★★☆☆☆,OK
003545,대신증권우,,19740.0,73705,1.32,↑,19880.0,20848.17,37.38,-209.27,-244.26,482.14,11665945,1.16,58.0,★★★☆☆,OK
039130,하나투어,,31050.0,17874,0.54,↑,31360.0,35518.33,39.31,-1177.28,-1343.33,1175.0,11256627,0.49,24.5,★★☆☆☆,OK
377740,바이오노트,,4630.0,47474,0.57,↑,4594.25,4765.5,47.89,-38.38,-46.29,182.14,1204108,0.74,37.0,★★☆☆☆,OK
079900,전진건설로봇,,32000.0,26953,0.6,↑,34550.0,49252.5,35.79,-4296.03,-4859.14,2367.86,92790454,0.48,24.0,★★☆☆☆,OK
005945,NH투자증권우,,25200.0,96506,2.11,↑,24612.5,25227.5,45.14,-18.03,-69.53,932.14,23414315,2.57,100.0,★★★★★,OK
034310,NICE,,12840.0,39801,0.92,↑,11776.0,12416.5,76.19,223.13,26.81,516.43,3739527,0.67,33.5,★★☆☆☆,OK
460860,동국제강,,9190.0,170051,0.91,↑,8607.0,10493.33,61.36,-155.96,-349.36,484.29,41905003,0.94,47.0,★★★☆☆,OK
000070,삼양홀딩스,,58800.0,9038,0.91,↑,56255.0,57973.33,55.78,170.71,-205.38,2092.86,2688102,1.24,62.0,★★★★☆,OK
005250,녹십자홀딩스,,9680.0,75910,1.0,↑,9865.0,11764.17,39.36,-452.73,-530.01,390.0,124136826,0.91,45.5,★★★☆☆,OK
145990,삼양사,,44400.0,5099,0.34,↑,44912.5,44404.17,41.12,62.38,180.7,1614.29,7169890,0.27,13.5,★☆☆☆☆,OK
090435,아모레퍼시픽우,,42600.0,20833,1.01,↑,39587.5,39702.5,62.07,793.01,445.14,1914.29,4835009,1.17,58.5,★★★☆☆,OK
003030,세아제강지주,,107900.0,19613,0.75,↑,107085.0,145556.67,43.72,-7717.34,-10450.5,6907.14,-1235040,0.86,43.0,★★★☆☆,OK
002240,고려제강,,16860.0,37323,1.32,↑,17334.5,19690.17,37.11,-596.73,-661.04,710.71,28234511,1.13,56.5,★★★☆☆,OK
020000,한섬,,20750.0,20047,0.23,↓,21900.0,23038.33,38.59,-383.61,-261.57,1367.86,5395701,0.17,8.5,★☆☆☆☆,OK
249420,일동제약,,14060.0,63104,0.6,↑,15082.5,19072.33,30.11,-1311.68,-1431.61,856.43,456059223,0.41,20.5,★☆☆☆☆,OK
417310,코람코더원리츠,,10790.0,143210,1.09,↑,10121.0,10075.83,76.25,160.16,65.08,226.43,8823837,0.81,40.5,★★☆☆☆,OK
008060,대덕,,14150.0,59408,0.61,↓,14891.0,17928.0,44.06,-987.25,-1080.57,1070.71,55011367,0.6,30.0,★★☆☆☆,OK
005389,현대차3우B,,190800.0,5764,0.45,↓,197650.0,228883.33,32.84,-9253.51,-10412.84,8964.29,2553657,0.34,17.0,★☆☆☆☆,OK
002810,삼영무역,,23500.0,39778,1.89,↑,20213.0,20650.33,76.01,601.0,144.37,887.5,1539449,1.4,70.0,★★★★☆,OK
161000,애경케미칼,,8860.0,145444,0.9,↑,9338.5,11543.67,36.24,-577.38,-635.41,493.57,395751620,0.74,37.0,★★☆☆☆,OK
004690,삼천리,,118000.0,6150,0.64,↑,115280.0,123675.0,50.7,-1020.61,-1963.22,3871.43,878253,0.86,43.0,★★★☆☆,OK
004700,조광피혁,,64000.0,871,0.4,→,62340.0,62760.0,67.92,610.92,332.98,1821.43,636036,0.4,20.0,★☆☆☆☆,OK
072710,농심홀딩스,,91500.0,5122,1.18,↑,89450.0,91408.33,52.89,69.4,-235.54,2992.86,4359959,1.72,86.0,★★★★★,OK
014830,유니드,,62400.0,15119,1.0,↑,62725.0,70443.33,42.11,-1754.74,-2116.71,2785.71,11619499,0.97,48.5,★★★☆☆,OK
016590,신대양제지,,10390.0,17422,0.95,↑,9697.0,10228.0,62.5,18.93,-94.22,578.57,10200145,1.08,54.0,★★★☆☆,OK
001200,유진투자증권,,4255.0,253715,0.52,↑,4277.5,4842.17,42.01,-105.99,-128.21,221.79,299774523,0.5,25.0,★★☆☆☆,OK
019170,신풍제약,,7830.0,73921,1.07,↑,8033.0,9341.83,40.96,-309.85,-362.58,342.86,1027666742,1.01,50.5,★★★☆☆,OK
357120,코람코라이프인프라리츠,,4150.0,54342,0.93,↑,4090.75,4200.58,44.55,-22.49,-36.36,96.79,-5876284,1.13,56.5,★★★☆☆,OK
